Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,5010,1,150,3.09,4895,5160,4895,53834,274282465,67410952800,13455280,KSQ
0015S0,KR70015S0005,페스카로,KOSDAQ,기술성장기업부,6830,1,160,2.4,6670,6970,6670,6703,46147310,67389765900,9866730,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,3835,1,25,0.66,3795,3905,3790,14982,57571686,67290179385,17546331,KSQ
396270,KR7396270001,넥스트칩,KOSDAQ,벤처기업부,2045,1,145,7.63,1905,2065,1892,169351,342055633,67254796395,32887431,KSQ
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,5160,1,80,1.57,5190,5230,5050,30811,158095010,66801009120,12945932,KSQ
004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,4200,1,35,0.84,4190,4210,4150,26826,112543470,66793435800,15903199,KSQ
036000,KR7036000008,예림당,KOSDAQ,중견기업부,2895,2,-20,-0.69,2915,2940,2880,12236,35501427,66684231915,23034277,KSQ
104040,KR7104040001,디에스엠,KOSDAQ,벤처기업부,2485,2,-15,-0.6,2475,2595,2400,22682,55957450,66631709025,26813565,KSQ
096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,5630,1,160,2.93,5470,5670,5470,14246,79466195,66517780030,11814881,KSQ
389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,1688,2,-22,-1.29,1710,1762,1661,556349,943281285,66494153448,39392271,KSQ
100030,KR7100030006,인지소프트,KOSDAQ,중견기업부,20200,1,100,0.5,20200,20400,20000,11489,231542850,66331022800,3283714,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,1730,1,81,4.91,1660,1785,1660,2011705,3469955051,66327210440,38339428,KSQ
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,1145,1,3,0.26,1137,1148,1100,263343,294926581,66262232025,57870945,KSQ
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3440,3,0,0.0,3465,3665,3370,228202,786239772,66172022320,19236053,KSQ
221800,KR7221800006,지구홀딩스,KOSDAQ,투자주의환기종목(소속부없음),4050,1,50,1.25,4095,4130,3980,45185,183126180,66091346550,16318851,KSQ
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,7740,1,70,0.91,7660,7940,7630,141263,1096180005,65699705160,8488334,KSQ
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,8310,1,250,3.1,8240,8410,8070,9326,76793015,65438017410,7874611,KSQ
064800,KR7064800006,포니링크,KOSDAQ,중견기업부,2555,2,-45,-1.73,2580,2615,2415,142410,359327771,65309527745,25561459,KSQ
014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,4400,2,-15,-0.34,4450,4485,4330,6890,30372945,65230000000,14825000,KSQ
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6270,1,60,0.97,6170,6310,6170,5830,36540780,65214527070,10401041,KSQ
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,7030,1,130,1.88,6930,7200,6930,16729,117095400,65179495630,9271621,KSQ
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,2660,2,-25,-0.93,2715,2715,2615,24400,64397775,65092077960,24470706,KSQ
005670,KR7005670005,푸드웰,KOSDAQ,우량기업부,6490,1,130,2.04,6310,6490,6310,16698,107451595,64900000000,10000000,KSQ
081150,KR7081150005,티플랙스,KOSDAQ,중견기업부,2670,1,10,0.38,2650,2710,2645,50332,134811315,64796633340,24268402,KSQ
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,3930,2,-10,-0.25,3945,3945,3835,11193,43310702,64786482300,16485110,KSQ
0007J0,KR70007J0006,인벤테라,KOSDAQ,기술성장기업부,8190,1,300,3.8,7900,8190,7790,6791,54034945,64420197660,7865714,KSQ
303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,5000,2,-240,-4.58,5200,5200,4970,43894,220492520,64398575000,12879715,KSQ
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,1969,1,35,1.81,1934,1978,1906,101114,195847221,64277900643,32644947,KSQ
483350,KR7483350005,딜리셔스,KOSDAQ,기술성장기업부,2900,1,120,4.32,2805,2940,2800,491811,1412437774,64245034000,22153460,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,4205,1,100,2.44,4200,4460,4105,116775,495323589,64200417790,15267638,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,1627,2,-1,-0.06,1628,1637,1611,43384,70201701,64034066780,39357140,KSQ
459550,KR7459550000,알트,KOSDAQ,중견기업부,2535,2,-35,-1.36,2775,2795,2470,16918173,44603223979,63934629135,25220761,KSQ
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,5900,2,-90,-1.5,5900,6000,5820,6924,41013850,63777920300,10809817,KSQ
457370,KR7457370005,한켐,KOSDAQ,중견기업부,7900,1,390,5.19,7610,8300,7520,509123,4054773345,63730358600,8067134,KSQ
216050,KR7216050005,인크로스,KOSDAQ,중견기업부,5220,1,150,2.96,5070,5410,5040,41628,215298420,63676806840,12198622,KSQ
043650,KR7043650001,국순당,KOSDAQ,중견기업부,3555,1,55,1.57,3520,3780,3460,97236,339170000,63486270720,17858304,KSQ
331740,KR7331740001,아우토크립트,KOSDAQ,기술성장기업부,6510,1,140,2.2,6500,6600,6320,9005,57774340,63478951410,9750991,KSQ
010240,KR7010240000,흥국,KOSDAQ,우량기업부,5400,1,10,0.19,5390,5410,5330,19677,105795280,63212400000,11706000,KSQ
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,2455,1,20,0.82,2420,2485,2400,27794,68059410,63193084620,25740564,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3155,1,75,2.44,3245,3245,3105,38406,121068390,63100000000,20000000,KSQ
032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,3775,2,-15,-0.4,3790,3845,3750,17455,66256965,62752931075,16623293,KSQ
136150,KR7136150000,원일티엔아이,KOSDAQ,벤처기업부,7480,1,140,1.91,7500,7500,7310,1953,14458920,62690104400,8381030,KSQ
352910,KR7352910004,오비고,KOSDAQ,기술성장기업부,4950,1,180,3.77,4770,5000,4770,14341,70132057,62557119900,12637802,KSQ
064240,KR7064240005,홈캐스트,KOSDAQ,벤처기업부,1800,1,48,2.74,1730,1840,1729,41501,73597770,62449651800,34694251,KSQ
048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,3965,4,915,30.0,3120,3965,3120,1859689,7013697849,62242534315,15697991,KSQ
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2710,2,-35,-1.28,2710,2770,2685,27103,73764735,62186353740,22946994,KSQ
241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,6160,3,0,0.0,6200,6200,6080,18914,116015990,61616225440,10002634,KSQ
089850,KR7089850002,유비벨록스,KOSDAQ,우량기업부,4175,1,40,0.97,4135,4180,4055,4199,17345290,61498580825,14730199,KSQ
175140,KR7175140003,아고스,KOSDAQ,투자주의환기종목(소속부없음),2465,2,-15,-0.6,2485,2620,2410,12487,30779245,61487583645,24944253,KSQ
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,7580,1,30,0.4,7550,7800,7330,1074,8101100,61464961720,8108834,KSQ
456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,5550,1,150,2.78,5420,5680,5390,10815,59053010,61213819350,11029517,KSQ
037440,KR7037440005,희림,KOSDAQ,우량기업부,4385,1,100,2.33,4265,4385,4205,387263,1669731647,61050052875,13922475,KSQ
291230,KR7291230001,컴투스엔,KOSDAQ,중견기업부,2535,3,0,0.0,2530,2535,2450,84571,211750221,60868470585,24011231,KSQ
0004V0,KR70004V0003,엔비알모션,KOSDAQ,기술성장기업부,5510,1,510,10.2,5010,5860,5010,282843,1545776695,60667215840,11010384,KSQ
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,10090,1,300,3.06,9790,10150,9710,13343,132596620,60540000000,6000000,KSQ
